SMILES,Name,pIC50
Cc1cc(=O)oc2c(C)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,CHEMBL2387230,6.65
Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,CHEMBL2387229,5.8
COc1ccccc1N1CCN(CCCCOc2ccc3c(C)cc(=O)oc3c2)CC1,CHEMBL2387253,7.51
Cc1cc(=O)oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,CHEMBL2387260,6.8
CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1,CHEMBL2386558,4.43
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CCC#N)CC1,CHEMBL2386636,4.7
COc1cccc(COC(=O)c2c(-c3ccc(OC)c(OC)c3)csc2N)c1,CHEMBL2393431,6.0
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)c1cc(F)ccc1C,CHEMBL2391167,6.32
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)c1ccccc1F,CHEMBL2391166,6.0
O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccc(F)cc3)CC1)O2)NO,CHEMBL2390995,5.62
O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)CC1)O2)NO,CHEMBL1938433,5.42
O=C(NC1CC1)c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,CHEMBL2391795,6.52
O=C(NC1CC1)c1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,CHEMBL2391939,7.42
CC(C)(C(=O)O)c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,CHEMBL2391994,4.16
Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,CHEMBL2403550,5.96
Cc1cc(N2CC[C@@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,CHEMBL2403549,5.75
Cc1nc2cc(F)ccc2n1[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1,CHEMBL2403866,7.52
CC(C)(O)c1nc2cc(Cl)ccc2n1[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1,CHEMBL2403861,7.22
CC(C)(O)c1nc2cc(Cl)ccc2n1[C@H]1CC[C@@H](NCC2Cc3ccc(Cl)cc3C2)CC1,CHEMBL2403858,6.38
O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3ccccc3)cc12,CHEMBL2403316,5.43
Cc1ccc(Cn2cnc(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc32)c(F)c1,CHEMBL2403338,4.85
Cc1ccc(Cn2cnc(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc32)cc1,CHEMBL2403327,4.77
C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OC(F)(F)C(F)F)cc3)CC2)NC(=O)NC1=O,CHEMBL2409707,4.4
COCCN1CCN(c2cc3c(Nc4ccc(C)cc4F)c(C(N)=O)nnc3cc2OC)CC1,CHEMBL2409401,4.64
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,CHEMBL481806,4.64
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCC(N(C)C)CC1,CHEMBL2409400,4.68
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1C[C@@H](C)N[C@@H](C)C1,CHEMBL2409399,4.7
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(C)C)CC1,CHEMBL2409397,4.77
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,CHEMBL481717,4.77
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCS(=O)(=O)CC1,CHEMBL2409405,4.8
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,CHEMBL521096,4.82
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(CCO)CC1,CHEMBL2409410,4.85
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(CCO)CC1,CHEMBL2409402,4.85
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(C(C)C)CC1,CHEMBL2409409,4.96
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1C1CCN(C)CC1,CHEMBL2409309,4.96
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1,CHEMBL2409311,5.05
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,CHEMBL481008,5.1
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(C)CC1,CHEMBL2409398,5.22
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C)CC1,CHEMBL520431,5.22
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1C1CCN(C)CC1,CHEMBL2409310,5.4
CCCN1C(=O)CC2(CCN(CC3CCN(C(=O)OCC)CC3)CC2)c2cccnc21,CHEMBL2407175,6.17
CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)N(CC)c2ncccc23)CC1,CHEMBL2407174,5.54
CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)N(C)c2ncccc23)CC1,CHEMBL2407173,5.6
CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)Nc2ncccc23)CC1,CHEMBL2407172,5.55
CCOC(=O)N1CCC(CN2CCC3(CC2)OC(=O)Nc2ncccc23)CC1,CHEMBL2407171,6.04
CCOC(=O)N1CCC(CN2CCC3(CC2)OC(=O)N(C)c2ncccc23)CC1,CHEMBL2407170,5.83
CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)c(F)cc1C,CHEMBL2409182,4.8
CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)ccc1C,CHEMBL2409181,4.96
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ncc1C,CHEMBL2409180,4.72
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c(F)cc1C,CHEMBL2409178,4.8
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C1CC1,CHEMBL2409177,4.72
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,CHEMBL2409175,4.68
COc1cc(-c2nc3n(n2)CCC[C@@H]3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,CHEMBL2415096,6.1
COc1cc(-c2nc3n(n2)CCC[C@H]3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,CHEMBL2415095,5.1
Cn1cc(-c2ccnc(C3COCCN3)c2)c(-c2ccc(F)cc2)n1,CHEMBL2420704,4.97
CNCc1cc(-c2cn(C)nc2-c2ccc(F)cc2)ccn1,CHEMBL2420702,4.91
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,CHEMBL1951415,4.565
Cn1cc(-c2ccnc3c2OCCNC3)c(-c2ccc(F)cc2)n1,CHEMBL2420703,4.59
O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,CHEMBL188678,4.85
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,CHEMBL2425893,4.0
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,CHEMBL2426288,5.38
O=c1ccc2ncc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCO3)CC1,CHEMBL2424931,4.24
O=c1ccc2ncc(F)c3c2n1C[C@@]3(F)CN1CCC(NCc2cc3c(cn2)OCCO3)CC1,CHEMBL2424930,4.8
CCc1nc2c(Cc3ccc(C(=O)NO)cc3)cccc2c(=O)n1CCc1ccccc1,CHEMBL2425952,5.33
N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2425060,4.64
N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2425059,5.32
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(Cl)cc3)n2CCN1C(=O)CN,CHEMBL2431809,5.14
CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,CHEMBL2436978,4.68
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C.Cl,CHEMBL2436226,4.45
Cc1ccc(S(=O)(=O)N/N=C/c2cn(CC(=O)Nc3ccc(F)cc3F)c3ccccc23)cc1,CHEMBL2440384,4.37
Cc1ccc(S(=O)(=O)N/N=C/c2cn(CC(=O)Nc3ccccc3Cl)c3ccccc23)cc1,CHEMBL2440383,4.73
Cc1ccc(S(=O)(=O)N/N=C/c2cn(CC(=O)Nc3ccccc3)c3ccccc23)cc1,CHEMBL2440398,4.36
COc1ccc(S(=O)(=O)NCCc2cn(CC(=O)Nc3ccc(Cl)cc3)c3ccccc23)cc1,CHEMBL2440396,4.94
COc1ccc(NC(=O)Cn2cc(CCNS(=O)(=O)c3ccc(OC)cc3)c3ccccc32)cc1,CHEMBL2440395,4.99
CCCCOc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,CHEMBL2440392,5.5
COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Br)cc1,CHEMBL2440410,5.33
COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(OC2CCCC2)cc1,CHEMBL2440407,5.02
O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2F,CHEMBL2441420,4.715
Cc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,CHEMBL2441417,4.795
O=C1OCCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,CHEMBL2441408,4.56
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,CHEMBL2441437,5.225
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc(Cl)c21,CHEMBL2441428,5.47
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc(F)c21,CHEMBL2441427,4.89
Cc1cc(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)cc2c1C(=O)OC2,CHEMBL2441426,5.0
COc1cc2c(cc1CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)COC2=O,CHEMBL2441425,5.25
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)c(F)cc21,CHEMBL2441424,4.59
Cc1cc2c(cc1CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)COC2=O,CHEMBL2441423,4.85
COc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,CHEMBL2441422,4.4
O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2Cl,CHEMBL2441421,4.77
O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2C1CC1,CHEMBL2441419,4.92
CCc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,CHEMBL2441418,4.57
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4C4CC4)CC3)ccc21,CHEMBL2441415,5.52
Cc1cc(-n2cnnn2)ccc1CC(=O)N1CCN(CCc2ccc3c(c2)COC3=O)CC1,CHEMBL2441414,5.85
N#Cc1cc(CC(=O)N2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1-n1cnnn1,CHEMBL2441411,5.15
COc1cc(CC(=O)N2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1-n1cnnn1,CHEMBL2441410,5.09
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)c(F)c4)CC3)ccc21,CHEMBL2441409,4.57
O=C1CCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,CHEMBL2441441,5.19
O=C(Cc1ccc(-n2cnnn2)cc1)N1CCN(CCc2ccc3c(c2)COC3)CC1,CHEMBL2441440,5.6
O=C1OCc2ccc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc21,CHEMBL2441438,4.5
O=C(Cc1ccc(-n2cnnn2)cc1)N1CCN(CCc2ccc3nonc3c2)CC1,CHEMBL2441436,5.89
N#Cc1cccc(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)c1,CHEMBL2441435,5.57
N#Cc1ccc(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)cc1,CHEMBL2441434,6.38
O=C(Cc1ccc(-n2cnnn2)cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,CHEMBL2441433,6.8
O=C1OCc2cc(CC(=O)N3CCN(CCc4ccc([N+](=O)[O-])cc4)CC3)ccc21,CHEMBL2441431,5.89
O=C(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,CHEMBL2441430,7.34
O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc(-n4cnnn4)cc3)CC2)cc1,CHEMBL2441429,7.96
Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)C1CCOCC1,CHEMBL2441636,4.72
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,CHEMBL2443262,5.21
c1ccc([C@]2(CCNCc3cccs3)CCOC3(CCCC3)C2)nc1,CHEMBL2443278,5.64
Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1c(C)noc1C,CHEMBL3087669,4.43
C[C@H](NC(=O)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1)c1ccc(F)cc1,CHEMBL3086032,5.66
O=C(NC(c1ccccc1)c1ccccc1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccccc1,CHEMBL3086047,6.77
CCCCCCCN(CC)CC#CCOC(c1ccccc1)c1ccccc1,CHEMBL3093987,6.01
CCCCN(CC)CC#CCOC(c1ccccc1)c1ccccc1,CHEMBL3093949,5.32
CCCCCCCN(CC)CC#CCOCc1ccc(Cl)cc1,CHEMBL3093950,6.08
CCCCN(CC)CC#CCOCc1ccc(Cl)cc1,CHEMBL3093951,5.13
CCCCCCCN(CC)CCCCc1ccc(Cl)cc1,CHEMBL3093959,7.87
CCCCCCCN(CC)CC#CCOc1ccc(Cl)cc1,CHEMBL3093982,6.425
CCCCN(CC)CC#CC#Cc1ccc(Cl)cc1,CHEMBL3093979,5.665
CCCCCCCN(CC)CC#CCCc1ccc(Cl)cc1,CHEMBL3093976,6.7
CCCCCCCN(CC)CC#CCc1ccc(Cl)cc1,CHEMBL3093969,7.185
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,CHEMBL598270,8.0
CCCCCCCN1CCC(C(=O)c2ccccc2)CC1,CHEMBL3093963,6.91
CCCCCCCN1CCC(Cc2ccccc2)CC1,CHEMBL3093962,7.24
CCCCCCCN(CC)CCCCCc1ccc(Cl)cc1,CHEMBL3093961,6.91
CCCCN(CC)CCCCCc1ccc(Cl)cc1,CHEMBL3093960,5.6
CCCCCCCN(CC)CCCCc1ccccc1,CHEMBL3093958,6.3
CCCCCCC[N+](CC)(CC)C/C=C/Cc1ccc(Cl)cc1.[I-],CHEMBL3093957,8.82
CCCCCCCN(CC)C/C=C\Cc1ccccc1,CHEMBL3093956,5.93
CCCCCCCN(CC)C/C=C/CCc1ccc(Cl)cc1,CHEMBL3093955,6.62
CCCCN(CC)C/C=C/CCc1ccc(Cl)cc1,CHEMBL3093954,5.73
CCCCCCCN(CC)C/C=C/Cc1ccccc1,CHEMBL3093953,6.75
CCCCCCCN(CC)C/C=C/Cc1ccc(Cl)cc1,CHEMBL3093986,7.31
CCCCN(CC)C/C=C/Cc1ccc(Cl)cc1,CHEMBL3093985,5.95
CCCCCCCN(CC)C/C=C/c1ccc(Cl)cc1,CHEMBL3093984,6.61
CCCCN(CC)C/C=C/c1ccc(Cl)cc1,CHEMBL3093983,5.98
CCCCN(CC)CC#CCOc1ccc(Cl)cc1,CHEMBL3093981,4.84
CCCCCCCN(CC)CC#CCCc1ccc(C)cc1,CHEMBL3093978,5.72
CCCCN(CC)CC#CCCc1ccc(C)cc1,CHEMBL3093977,5.25
CCCCN(CC)CC#CCCc1ccc(Cl)cc1,CHEMBL3093975,5.22
CCCCCCCN(CC)CC#CCCc1ccccc1,CHEMBL3093974,5.36
CCCCCCCN(CC)CC#CC(c1ccccc1)c1ccccc1,CHEMBL3093972,6.68
CCCCCCCN(CC)CC#CCc1ccc(C)cc1,CHEMBL3093971,5.29
CCCCN(CC)CC#CCc1ccc(C)cc1,CHEMBL3093970,5.46
CCCCN(CC)CC#CCc1ccc(Cl)cc1,CHEMBL3093968,5.58
CCCCCCCN(CC)CC#CCc1ccccc1,CHEMBL3093967,5.45
CCCCN(CC)CC#CCc1ccccc1,CHEMBL3093966,5.11
CCCCCCC[N+](CC)(CC)CC#Cc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,CHEMBL3093965,7.4
CCCCCCCN(CC)CC#Cc1ccc(Cl)cc1,CHEMBL3093964,5.39
NC(=O)Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,CHEMBL3099950,6.4
NC(=O)Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,CHEMBL3099949,6.4
O=C(Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2)NC1CC1,CHEMBL3099947,5.42
O=C(Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)NC1CC1,CHEMBL3099945,5.62
CNC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,CHEMBL3099942,5.34
CNC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,CHEMBL3099961,4.88
N[C@H](COc1cccc2ccc(=O)[nH]c12)CN1CCC2(CC1)Cc1cc(F)ccc1O2,CHEMBL3099959,5.92
N[C@H](COc1cccc2c1NC(=O)CO2)CN1CCC2(CC1)Cc1cc(F)ccc1O2,CHEMBL3099958,5.96
O=c1ccc2cccc(OC[C@@H](O)CN3CCC4(CC3)Cc3cc(Cl)ccc3O4)c2[nH]1,CHEMBL3099953,6.22
O=C1CCc2cccc(OC[C@@H](O)CN3CCC4(CC3)Cc3cc(Cl)ccc3O4)c2N1,CHEMBL3099952,6.3
O=C1COc2cccc(OC[C@@H](O)CN3CCC4(CC3)Cc3cc(Cl)ccc3O4)c2N1,CHEMBL3099951,6.22
CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,CHEMBL3099716,4.96
COc1ccc(CNC(=O)c2cc(-c3cc(Cl)cc(Cl)c3)cnc2-c2cccnc2)cc1OC,CHEMBL3099899,5.16
COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@H]5F)c4n3)cnc2c1,CHEMBL3109337,5.41
NC[C@]1(c2cccc(Cl)c2)CC[C@H](n2nc(-c3cccnc3)ccc2=O)CC1,CHEMBL3112960,5.36
NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCc3c(nc(C(F)(F)F)nc3C3CC3)C2=O)CC1,CHEMBL3112968,6.59
CCN1C[C@@H]2C[C@@H](NC3CCOCC3OC)C[C@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,CHEMBL3115114,4.37
COc1ccccc1N1CCN(CCCC(C(=O)O)(c2ccc(Br)cc2)C(C)C)CC1,CHEMBL3115193,5.4
CC(C)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(C(=O)O)c1ccc(Br)cc1,CHEMBL3115192,5.63
O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@@H]2C[C@H]12,CHEMBL3121096,5.22
O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@H]2C[C@@H]12,CHEMBL3121095,4.85
CNc1nc(NCCCN(C)C)c2sc(-c3ccc4nonc4c3)cc2n1,CHEMBL3120293,5.7
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N4CCOCC4)cc3)cc2n1,CHEMBL3120287,5.75
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(OC)nc3)cc2n1,CHEMBL3120281,5.17
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(OC(F)(F)F)cc3)cc2n1,CHEMBL3120280,5.55
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,CHEMBL3120274,5.57
CNc1nc(NCCCN(C)C)c2sc(-c3ccccc3)cc2n1,CHEMBL3120265,5.07
CCS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,CHEMBL3124985,5.43
Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)nc1-c1ccc(C(F)(F)F)nc1,CHEMBL3124982,4.7
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,CHEMBL3124980,5.09
Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1,CHEMBL3128180,4.92
Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccc(F)cc3)N2)cc1,CHEMBL3128200,5.25
O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21,CHEMBL3128178,5.22
Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1,CHEMBL3128201,4.63
Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccc(F)c3)N2)cc1,CHEMBL3128199,5.4
Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccc(Cl)c3)N2)cc1,CHEMBL3128198,5.82
Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,CHEMBL3128194,4.9
CN1C(=O)CC[C@H]1CN(Cc1ccc(Cl)cc1)S(=O)(=O)c1cccc(C#N)c1,CHEMBL3127404,4.52
O=C(C1CC12CCN(C1CCCCC1)CC2)N1CCN(C2CCCCC2)CC1,CHEMBL3127708,4.68
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc2c(cc1Br)OCO2,CHEMBL3127992,4.32
COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,CHEMBL3217922,5.16
COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(C)ns2)c1,CHEMBL3217923,5.13
C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,CHEMBL3217925,4.16
C[C@@H]1CN(c2noc(C(F)(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,CHEMBL2086693,5.12
C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,CHEMBL2087086,5.23
CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,CHEMBL2087084,4.94
C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccncc2C#N)cn1,CHEMBL3218816,4.75
NCC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,CHEMBL3220877,4.74
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,CHEMBL1766528,7.31
CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,CHEMBL1766529,6.34
O=[N+]([O-])c1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(CCO)CC4)cc23)c1,CHEMBL3221110,7.43
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C#N)c4)c3c2)CC1,CHEMBL3221111,6.76
CC(=O)c1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(C)CC4)cc23)c1,CHEMBL3221113,4.03
CCNC(=O)Nc1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(C)CC4)cc23)c1,CHEMBL3221123,4.09
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc5nonc45)c3c2)CC1,CHEMBL3221125,6.97
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc5cccnc5c4)c3c2)CC1,CHEMBL3221126,4.12
[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(C)CC3)cc12)c1cccc([N+](=O)[O-])c1,CHEMBL3221131,5.9
[2H]C([2H])(O)CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,CHEMBL3221133,6.8
[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(CC([2H])([2H])O)CC3)cc12)c1cccc([N+](=O)[O-])c1,CHEMBL3221134,6.32
CCn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,CHEMBL3219105,4.27
CC(C)n1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,CHEMBL3219106,4.51
C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nccs2)c1,CHEMBL3219108,5.05
Cc1nsc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,CHEMBL3219109,4.96
Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)cn1,CHEMBL3219110,4.42
